storey_uuid,dataSource,functionType,interiorSpace,sensor_name,room_name,spaceType,uuid,coordinates,type,storey_floorId,storey_floorPlan,storey_name,storey_geoReference,building_address,building_geo,building_name
22ab071d-1256-4253-9d59-b44a2921652d,dynet,occupancy,TRUE,,Dynet Sensor,occupancy,e9ed08e9-b7e4-414e-aecd-9958e3ab58a0,"[{latitude=51.4481881950808, longitude=5.485647827979834}, {latitude=51.44818982600578, longitude=5.485604664842628}, {latitude=51.44821672622602, longitude=5.4856072817557955}, {latitude=51.44821509530008, longitude=5.4856504449183445}, {latitude=51.4481881950808, longitude=5.485647827979834}]",polygon,1,"{""width"":""20000"",""name"":""1C27EC4A-F4F4-45C7-8699-50FFD58BEC42.png"",""imageURI"":""/buildingStoreyImage/22ab071d-1256-4253-9d59-b44a2921652d"",""height"":""7668""}",Verdieping 01,"[{""pixelCoordinates"":{""x"":15529.0,""y"":549.0},""geoCoordinates"":{""latitude"":51.44833,""longitude"":5.48652}},{""pixelCoordinates"":{""x"":15669.0,""y"":6879.0},""geoCoordinates"":{""latitude"":51.44834,""longitude"":5.48573}},{""pixelCoordinates"":{""x"":4458.0,""y"":6161.0},""geoCoordinates"":{""latitude"":51.4479974,""longitude"":5.4836959}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
22ab071d-1256-4253-9d59-b44a2921652d,dynet,occupancy,TRUE,,Dynet Sensor,occupancy,02b416e0-ba23-416a-85c2-d7bd6dba943a,"[{latitude=51.44862635289899, longitude=5.485609102061945}, {latitude=51.448627983823975, longitude=5.485565938510605}, {latitude=51.44865488404422, longitude=5.485568555448911}, {latitude=51.44865325311827, longitude=5.485611719025593}, {latitude=51.44862635289899, longitude=5.485609102061945}]",polygon,1,"{""width"":""20000"",""name"":""1C27EC4A-F4F4-45C7-8699-50FFD58BEC42.png"",""imageURI"":""/buildingStoreyImage/22ab071d-1256-4253-9d59-b44a2921652d"",""height"":""7668""}",Verdieping 01,"[{""pixelCoordinates"":{""x"":15529.0,""y"":549.0},""geoCoordinates"":{""latitude"":51.44833,""longitude"":5.48652}},{""pixelCoordinates"":{""x"":15669.0,""y"":6879.0},""geoCoordinates"":{""latitude"":51.44834,""longitude"":5.48573}},{""pixelCoordinates"":{""x"":4458.0,""y"":6161.0},""geoCoordinates"":{""latitude"":51.4479974,""longitude"":5.4836959}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
22ab071d-1256-4253-9d59-b44a2921652d,dynet,occupancy,TRUE,,Dynet Sensor,occupancy,b8aef4a1-fc60-42c1-a179-1e586789e827,"[{latitude=51.44757643436556, longitude=5.484241917838278}, {latitude=51.447578065290536, longitude=5.484198755279475}, {latitude=51.44760496551078, longitude=5.48420137215763}, {latitude=51.447603334584834, longitude=5.4842445347417765}, {latitude=51.44757643436556, longitude=5.484241917838278}]",polygon,1,"{""width"":""20000"",""name"":""1C27EC4A-F4F4-45C7-8699-50FFD58BEC42.png"",""imageURI"":""/buildingStoreyImage/22ab071d-1256-4253-9d59-b44a2921652d"",""height"":""7668""}",Verdieping 01,"[{""pixelCoordinates"":{""x"":15529.0,""y"":549.0},""geoCoordinates"":{""latitude"":51.44833,""longitude"":5.48652}},{""pixelCoordinates"":{""x"":15669.0,""y"":6879.0},""geoCoordinates"":{""latitude"":51.44834,""longitude"":5.48573}},{""pixelCoordinates"":{""x"":4458.0,""y"":6161.0},""geoCoordinates"":{""latitude"":51.4479974,""longitude"":5.4836959}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
22ab071d-1256-4253-9d59-b44a2921652d,dynet,occupancy,TRUE,,Dynet Sensor,occupancy,c973a983-7e74-4b4b-b486-585851cbeb57,"[{latitude=51.447558944136205, longitude=5.484757731862142}, {latitude=51.4475605750612, longitude=5.484714569319826}, {latitude=51.44758747528144, longitude=5.4847171861969635}, {latitude=51.44758584435549, longitude=5.48476034876452}, {latitude=51.447558944136205, longitude=5.484757731862142}]",polygon,1,"{""width"":""20000"",""name"":""1C27EC4A-F4F4-45C7-8699-50FFD58BEC42.png"",""imageURI"":""/buildingStoreyImage/22ab071d-1256-4253-9d59-b44a2921652d"",""height"":""7668""}",Verdieping 01,"[{""pixelCoordinates"":{""x"":15529.0,""y"":549.0},""geoCoordinates"":{""latitude"":51.44833,""longitude"":5.48652}},{""pixelCoordinates"":{""x"":15669.0,""y"":6879.0},""geoCoordinates"":{""latitude"":51.44834,""longitude"":5.48573}},{""pixelCoordinates"":{""x"":4458.0,""y"":6161.0},""geoCoordinates"":{""latitude"":51.4479974,""longitude"":5.4836959}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
22ab071d-1256-4253-9d59-b44a2921652d,dynet,occupancy,TRUE,,Dynet Sensor,occupancy,1d16fe96-4103-4b8c-8883-22665887431d,"[{latitude=51.44756716520726, longitude=5.484568913895403}, {latitude=51.44756879613225, longitude=5.484525751345353}, {latitude=51.447595696352494, longitude=5.484528368222898}, {latitude=51.44759406542654, longitude=5.4845715307982905}, {latitude=51.44756716520726, longitude=5.484568913895403}]",polygon,1,"{""width"":""20000"",""name"":""1C27EC4A-F4F4-45C7-8699-50FFD58BEC42.png"",""imageURI"":""/buildingStoreyImage/22ab071d-1256-4253-9d59-b44a2921652d"",""height"":""7668""}",Verdieping 01,"[{""pixelCoordinates"":{""x"":15529.0,""y"":549.0},""geoCoordinates"":{""latitude"":51.44833,""longitude"":5.48652}},{""pixelCoordinates"":{""x"":15669.0,""y"":6879.0},""geoCoordinates"":{""latitude"":51.44834,""longitude"":5.48573}},{""pixelCoordinates"":{""x"":4458.0,""y"":6161.0},""geoCoordinates"":{""latitude"":51.4479974,""longitude"":5.4836959}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
22ab071d-1256-4253-9d59-b44a2921652d,dynet,occupancy,TRUE,,Dynet Sensor,occupancy,c9ce9328-ad72-444a-b5b7-9e71d005def6,"[{latitude=51.44807140778874, longitude=5.485624010328217}, {latitude=51.44807303871372, longitude=5.4855808473015415}, {latitude=51.448099938933964, longitude=5.485583464207991}, {latitude=51.44809830800802, longitude=5.485626627260009}, {latitude=51.44807140778874, longitude=5.485624010328217}]",polygon,1,"{""width"":""20000"",""name"":""1C27EC4A-F4F4-45C7-8699-50FFD58BEC42.png"",""imageURI"":""/buildingStoreyImage/22ab071d-1256-4253-9d59-b44a2921652d"",""height"":""7668""}",Verdieping 01,"[{""pixelCoordinates"":{""x"":15529.0,""y"":549.0},""geoCoordinates"":{""latitude"":51.44833,""longitude"":5.48652}},{""pixelCoordinates"":{""x"":15669.0,""y"":6879.0},""geoCoordinates"":{""latitude"":51.44834,""longitude"":5.48573}},{""pixelCoordinates"":{""x"":4458.0,""y"":6161.0},""geoCoordinates"":{""latitude"":51.4479974,""longitude"":5.4836959}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
22ab071d-1256-4253-9d59-b44a2921652d,dynet,occupancy,TRUE,,Dynet Sensor,occupancy,1a2a8772-8dc0-4a46-acb3-a5343db3ec15,"[{latitude=51.44886624601373, longitude=5.485439991941644}, {latitude=51.44886787693872, longitude=5.485396828163543}, {latitude=51.44889477715896, longitude=5.485399445115488}, {latitude=51.448893146233004, longitude=5.4854426089190325}, {latitude=51.44886624601373, longitude=5.485439991941644}]",polygon,1,"{""width"":""20000"",""name"":""1C27EC4A-F4F4-45C7-8699-50FFD58BEC42.png"",""imageURI"":""/buildingStoreyImage/22ab071d-1256-4253-9d59-b44a2921652d"",""height"":""7668""}",Verdieping 01,"[{""pixelCoordinates"":{""x"":15529.0,""y"":549.0},""geoCoordinates"":{""latitude"":51.44833,""longitude"":5.48652}},{""pixelCoordinates"":{""x"":15669.0,""y"":6879.0},""geoCoordinates"":{""latitude"":51.44834,""longitude"":5.48573}},{""pixelCoordinates"":{""x"":4458.0,""y"":6161.0},""geoCoordinates"":{""latitude"":51.4479974,""longitude"":5.4836959}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
22ab071d-1256-4253-9d59-b44a2921652d,dynet,occupancy,TRUE,,Dynet Sensor,occupancy,27f09873-ccee-42c3-bc2e-d03026642cf5,"[{latitude=51.44833807330324, longitude=5.4861800222069625}, {latitude=51.44833970422821, longitude=5.486136858928183}, {latitude=51.44836660444845, longitude=5.4861394758499005}, {latitude=51.44836497352252, longitude=5.486182639154022}, {latitude=51.44833807330324, longitude=5.4861800222069625}]",polygon,1,"{""width"":""20000"",""name"":""1C27EC4A-F4F4-45C7-8699-50FFD58BEC42.png"",""imageURI"":""/buildingStoreyImage/22ab071d-1256-4253-9d59-b44a2921652d"",""height"":""7668""}",Verdieping 01,"[{""pixelCoordinates"":{""x"":15529.0,""y"":549.0},""geoCoordinates"":{""latitude"":51.44833,""longitude"":5.48652}},{""pixelCoordinates"":{""x"":15669.0,""y"":6879.0},""geoCoordinates"":{""latitude"":51.44834,""longitude"":5.48573}},{""pixelCoordinates"":{""x"":4458.0,""y"":6161.0},""geoCoordinates"":{""latitude"":51.4479974,""longitude"":5.4836959}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
22ab071d-1256-4253-9d59-b44a2921652d,dynet,occupancy,TRUE,,Dynet Sensor,occupancy,40d35771-c505-4ee2-aff0-a44f8be94049,"[{latitude=51.44828632960721, longitude=5.486072132893096}, {latitude=51.4482879605322, longitude=5.486028969663169}, {latitude=51.44831486075244, longitude=5.486031586581935}, {latitude=51.44831322982649, longitude=5.486074749837203}, {latitude=51.44828632960721, longitude=5.486072132893096}]",polygon,1,"{""width"":""20000"",""name"":""1C27EC4A-F4F4-45C7-8699-50FFD58BEC42.png"",""imageURI"":""/buildingStoreyImage/22ab071d-1256-4253-9d59-b44a2921652d"",""height"":""7668""}",Verdieping 01,"[{""pixelCoordinates"":{""x"":15529.0,""y"":549.0},""geoCoordinates"":{""latitude"":51.44833,""longitude"":5.48652}},{""pixelCoordinates"":{""x"":15669.0,""y"":6879.0},""geoCoordinates"":{""latitude"":51.44834,""longitude"":5.48573}},{""pixelCoordinates"":{""x"":4458.0,""y"":6161.0},""geoCoordinates"":{""latitude"":51.4479974,""longitude"":5.4836959}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
22ab071d-1256-4253-9d59-b44a2921652d,dynet,occupancy,TRUE,,Dynet Sensor,occupancy,555cef6d-40d6-4866-b963-9e2ced3e59e7,"[{latitude=51.44863644648464, longitude=5.485112010715289}, {latitude=51.44863807740963, longitude=5.485068847154381}, {latitude=51.44866497762987, longitude=5.485071464093196}, {latitude=51.448663346703924, longitude=5.4851146276794465}, {latitude=51.44863644648464, longitude=5.485112010715289}]",polygon,1,"{""width"":""20000"",""name"":""1C27EC4A-F4F4-45C7-8699-50FFD58BEC42.png"",""imageURI"":""/buildingStoreyImage/22ab071d-1256-4253-9d59-b44a2921652d"",""height"":""7668""}",Verdieping 01,"[{""pixelCoordinates"":{""x"":15529.0,""y"":549.0},""geoCoordinates"":{""latitude"":51.44833,""longitude"":5.48652}},{""pixelCoordinates"":{""x"":15669.0,""y"":6879.0},""geoCoordinates"":{""latitude"":51.44834,""longitude"":5.48573}},{""pixelCoordinates"":{""x"":4458.0,""y"":6161.0},""geoCoordinates"":{""latitude"":51.4479974,""longitude"":5.4836959}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
22ab071d-1256-4253-9d59-b44a2921652d,dynet,occupancy,TRUE,,Dynet Sensor,occupancy,4a62b88a-4fe3-404e-9fe2-1407ba29c794,"[{latitude=51.44763035726848, longitude=5.4848670607777015}, {latitude=51.447631988193464, longitude=5.484823898167908}, {latitude=51.447658888413706, longitude=5.484826515049116}, {latitude=51.44765725748776, longitude=5.48486967768415}, {latitude=51.44763035726848, longitude=5.4848670607777015}]",polygon,1,"{""width"":""20000"",""name"":""1C27EC4A-F4F4-45C7-8699-50FFD58BEC42.png"",""imageURI"":""/buildingStoreyImage/22ab071d-1256-4253-9d59-b44a2921652d"",""height"":""7668""}",Verdieping 01,"[{""pixelCoordinates"":{""x"":15529.0,""y"":549.0},""geoCoordinates"":{""latitude"":51.44833,""longitude"":5.48652}},{""pixelCoordinates"":{""x"":15669.0,""y"":6879.0},""geoCoordinates"":{""latitude"":51.44834,""longitude"":5.48573}},{""pixelCoordinates"":{""x"":4458.0,""y"":6161.0},""geoCoordinates"":{""latitude"":51.4479974,""longitude"":5.4836959}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
10df9de3-ebad-444f-b4fb-7a8c1699d56d,multisensor,occupancy,TRUE,TrueLineWithSensor #17116,7.201 - Conferentie Vergaderruimte,occupancy,a1ceaab9-757e-482b-aa9b-07a5a65bced9,"[{latitude=51.44755014130525, longitude=5.486056008241751}, {latitude=51.4475770907828, longitude=5.486056146281589}, {latitude=51.44757700474418, longitude=5.486099387876312}, {latitude=51.447550055266696, longitude=5.486099249811028}, {latitude=51.44755014130525, longitude=5.486056008241751}]",polygon,7,"{""width"":""20000"",""name"":""85D3C6C9-1900-444A-B37B-4DB0A81557FF.png"",""imageURI"":""/buildingStoreyImage/10df9de3-ebad-444f-b4fb-7a8c1699d56d"",""height"":""3000""}",Verdieping 07,"[{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
10df9de3-ebad-444f-b4fb-7a8c1699d56d,multisensor,occupancy,TRUE,TrueLineWithSensor #17094,7.229 - Kantoortuin Werklandschap,occupancy,3ebed049-44e1-4fab-9294-880214dd32af,"[{latitude=51.447692116582694, longitude=5.486297337533087}, {latitude=51.44766516716052, longitude=5.486297174018073}, {latitude=51.44766526905985, longitude=5.486253932428543}, {latitude=51.44769221848208, longitude=5.486254095918009}, {latitude=51.447692116582694, longitude=5.486297337533087}]",polygon,7,"{""width"":""20000"",""name"":""85D3C6C9-1900-444A-B37B-4DB0A81557FF.png"",""imageURI"":""/buildingStoreyImage/10df9de3-ebad-444f-b4fb-7a8c1699d56d"",""height"":""3000""}",Verdieping 07,"[{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
10df9de3-ebad-444f-b4fb-7a8c1699d56d,multisensor,occupancy,TRUE,TrueLineWithSensor #27011,7.409 - Kantoor,occupancy,9b19fbb5-bc3b-4812-8486-07e2333f7ee4,"[{latitude=51.44849556719672, longitude=5.486036419544388}, {latitude=51.448522516674274, longitude=5.486036557587076}, {latitude=51.448522430635656, longitude=5.486079800077137}, {latitude=51.44849548115815, longitude=5.486079662009004}, {latitude=51.44849556719672, longitude=5.486036419544388}]",polygon,7,"{""width"":""20000"",""name"":""85D3C6C9-1900-444A-B37B-4DB0A81557FF.png"",""imageURI"":""/buildingStoreyImage/10df9de3-ebad-444f-b4fb-7a8c1699d56d"",""height"":""3000""}",Verdieping 07,"[{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
10df9de3-ebad-444f-b4fb-7a8c1699d56d,multisensor,occupancy,TRUE,LuxSpaceWithSensor #17078,7.T21 - Verkeersgebied 7.Zuid,occupancy,bd003d1f-c8d5-4eed-9429-e4aef957abf1,"[{latitude=51.44709181398584, longitude=5.486111674159562}, {latitude=51.44709179325119, longitude=5.48606843281674}, {latitude=51.44711874285805, longitude=5.486068399534601}, {latitude=51.44711876359273, longitude=5.48611164090297}, {latitude=51.44709181398584, longitude=5.486111674159562}]",polygon,7,"{""width"":""20000"",""name"":""85D3C6C9-1900-444A-B37B-4DB0A81557FF.png"",""imageURI"":""/buildingStoreyImage/10df9de3-ebad-444f-b4fb-7a8c1699d56d"",""height"":""3000""}",Verdieping 07,"[{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
10df9de3-ebad-444f-b4fb-7a8c1699d56d,multisensor,occupancy,TRUE,TrueLineWithSensor #17097,7.213 - Kantoortuin Werklandschap,occupancy,949e37d7-4c08-43c7-b924-fb1d77399564,"[{latitude=51.447826471331695, longitude=5.486003118564678}, {latitude=51.44785342080924, longitude=5.486003256605332}, {latitude=51.44785333477063, longitude=5.486046498461826}, {latitude=51.44782638529313, longitude=5.486046360395626}, {latitude=51.447826471331695, longitude=5.486003118564678}]",polygon,7,"{""width"":""20000"",""name"":""85D3C6C9-1900-444A-B37B-4DB0A81557FF.png"",""imageURI"":""/buildingStoreyImage/10df9de3-ebad-444f-b4fb-7a8c1699d56d"",""height"":""3000""}",Verdieping 07,"[{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
10df9de3-ebad-444f-b4fb-7a8c1699d56d,multisensor,occupancy,TRUE,TrueLineWithSensor #17105,7.108 - Kantoortuin Werklandschap,occupancy,9da3155d-8419-40a3-95f0-4492af8fcd4e,"[{latitude=51.447273309007684, longitude=5.486035908038628}, {latitude=51.44730025848523, longitude=5.48603604607755}, {latitude=51.44730017244661, longitude=5.4860792874101945}, {latitude=51.447273222969116, longitude=5.486079149345624}, {latitude=51.447273309007684, longitude=5.486035908038628}]",polygon,7,"{""width"":""20000"",""name"":""85D3C6C9-1900-444A-B37B-4DB0A81557FF.png"",""imageURI"":""/buildingStoreyImage/10df9de3-ebad-444f-b4fb-7a8c1699d56d"",""height"":""3000""}",Verdieping 07,"[{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
10df9de3-ebad-444f-b4fb-7a8c1699d56d,multisensor,occupancy,TRUE,LuxSpaceWithSensor #17207,7.T25 7.T28 - Verkeersgebied 7. Midden,occupancy,939614c4-979d-4b84-a224-26cf5c7bb513,"[{latitude=51.44757592284923, longitude=5.486232584547454}, {latitude=51.447575902114565, longitude=5.486189342746225}, {latitude=51.44760285172144, longitude=5.486189309463781}, {latitude=51.44760287245612, longitude=5.4862325512905565}, {latitude=51.44757592284923, longitude=5.486232584547454}]",polygon,7,"{""width"":""20000"",""name"":""85D3C6C9-1900-444A-B37B-4DB0A81557FF.png"",""imageURI"":""/buildingStoreyImage/10df9de3-ebad-444f-b4fb-7a8c1699d56d"",""height"":""3000""}",Verdieping 07,"[{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
10df9de3-ebad-444f-b4fb-7a8c1699d56d,multisensor,occupancy,TRUE,TrueLineWithSensor #27042,7.305 - Conferentie Vergaderruimte,occupancy,8d96f030-2cff-4720-a383-b0c265d46a11,"[{latitude=51.44805743069072, longitude=5.486003762360954}, {latitude=51.44808438016826, longitude=5.486003900402218}, {latitude=51.44808429412964, longitude=5.486047142477433}, {latitude=51.448057344652156, longitude=5.486047004410622}, {latitude=51.44805743069072, longitude=5.486003762360954}]",polygon,7,"{""width"":""20000"",""name"":""85D3C6C9-1900-444A-B37B-4DB0A81557FF.png"",""imageURI"":""/buildingStoreyImage/10df9de3-ebad-444f-b4fb-7a8c1699d56d"",""height"":""3000""}",Verdieping 07,"[{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
10df9de3-ebad-444f-b4fb-7a8c1699d56d,multisensor,occupancy,TRUE,TrueLineWithSensor #17223,7.T21 - Verkeersgebied 7.Zuid,occupancy,58c6ebe2-95be-4fbd-8ea3-a7c15d193bb5,"[{latitude=51.44739224372644, longitude=5.486139817780698}, {latitude=51.44736529411308, longitude=5.486139832191002}, {latitude=51.44736528512413, longitude=5.486096590578876}, {latitude=51.44739223473747, longitude=5.486096576142924}, {latitude=51.44739224372644, longitude=5.486139817780698}]",polygon,7,"{""width"":""20000"",""name"":""85D3C6C9-1900-444A-B37B-4DB0A81557FF.png"",""imageURI"":""/buildingStoreyImage/10df9de3-ebad-444f-b4fb-7a8c1699d56d"",""height"":""3000""}",Verdieping 07,"[{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
